======================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================
WordCnt             LINK_00               LINK_01               LINK_02               LINK_03               LINK_04               LINK_05               LINK_06               LINK_07               LINK_08               LINK_09               LINK_10               LINK_11               LINK_12               LINK_13               LINK_14               LINK_15               LINK_16               LINK_17               LINK_18               LINK_19               LINK_20               LINK_21               LINK_22               LINK_23               LINK_24               LINK_25               LINK_26               LINK_27               LINK_28               LINK_29               LINK_30               LINK_31               LINK_32               LINK_33               LINK_34               LINK_35               LINK_36               LINK_37               LINK_38               LINK_39               LINK_40               LINK_41               LINK_42               LINK_43               LINK_44               LINK_45               LINK_46               LINK_47
0x005a    0x0000000d028000dd    0x029d8883028000dd    0x00000009028000dd    0x07de5357028000dd    0x0000000d028000dd    0x041e6b9c028000dd    0x00000009028000dd    0x040dcfa3028000dd    0x0000000b028000dd    0x04aea822028000dd    0x00000009028000dd    0x01a2b897028000dd    0x00000008028000dd    0x3fb16c95028000dd    0x00000011028000dd    0x0662bc48028000dd    0x0000000d028000dd    0x3e7ecc50028000dd    0x0000000f028000dd    0x0bcfcb72028000dd    0x00000004028000dd    0x0020f0a4028000dd    0x00000003028000dd    0x002d8894028000dd    0x0000000a028000dd    0x002fac9e028000dd    0x00000003028000dd    0x002f8091028000dd    0x00000007028000dd    0x0021dc81028000dd    0x00000012028000dd    0x00227f5e028000dd    0x00000000028000dd    0x00000000028000dd    0x0000000c028000dd    0x00228f9a028000dd    0x00000008028000dd    0x00226bee028000dd    0x0000000a028000dd    0x00226b69028000dd    0x0000001e028000dd    0x0012ab9c028000dd    0x00000017028000dd    0x00104820028000dd    0x00000017028000dd    0x00125bec028000dd    0x00000014028000dd    0x00128428028000dd    
0x005b    0x0000000000090011    0x00000000001e9828    0x000000000000000e    0x000000000010cb75    0x000000000000000d    0x00000000001fd800    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x005c    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x005d    0x00000009028000dd    0x01aef897028000dd    0x00000008028000dd    0x3fbdac95028000dd    0x00000011028000dd    0x066efc48028000dd    0x00000008028000dd    0x001137f6028000dd    0x00000009028000dd    0x3f507799028000dd    0x0000000a028000dd    0x3f6e1c14028000dd    0x0000000f028000dd    0x3faea398028000dd    0x0000001e028000dd    0x3fbf8402028000dd    0x0000000a028000dd    0x0c1fe3b5028000dd    0x00000010028000dd    0x3fbfb79e028000dd    0x00000004028000dd    0x0020489c028000dd    0x00000006028000dd    0x0021e482028000dd    0x00000007028000dd    0x002e1c81028000dd    0x00200041028000dd    0x002f3805028000dd    0x00000017028000dd    0x002f1be7028000dd    0x00000011028000dd    0x002f17cf028000dd    0x00000012028000dd    0x002ebf5e028000dd    0x0005000c028000dd    0x002ecf9a028000dd    0x00000008028000dd    0x002eabee028000dd    0x0000000a028000dd    0x002eab69028000dd    0x00000017028000dd    0x001e9bec028000dd    0x00000014028000dd    0x001ec428028000dd    0x00000011028000dd    0x0010783c028000dd    0x0000000f028000dd    0x00120bec028000dd    
0x005e    0x000000000000000b    0x000000000012ab75    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x005f    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x0060    0x00000008028000dd    0x001d77f6028000dd    0x00000012028000dd    0x0210f490028000dd    0x00030009028000dd    0x0d10607c028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00000004028000dd    0x002fd08e028000dd    0x00000003028000dd    0x002f8ca9028000dd    0x00000006028000dd    0x002e2482028000dd    0x00000000028000dd    0x00000000028000dd    0x00000022028000dd    0x002013fa028000dd    0x0000000b028000dd    0x00209bfd028000dd    0x00000006028000dd    0x0021db9b028000dd    0x00000000028000dd    0x00000000028000dd    0x00000000028000dd    0x00000000028000dd    0x00000000028000dd    0x00000000028000dd    0x0000002e028000dd    0x00103c00028000dd    0x0000000f028000dd    0x001e4bec028000dd    0x0000000d028000dd    0x001f1450028000dd    0x0000000d028000dd    0x001f8b88028000dd    
0x0061    0x000000000000000b    0x00000000001eeb75    0x000000000000000a    0x0000000000120850    0x000000000000000a    0x000000000012bc28    0x0000000000000009    0x00000000001fb894    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x0062    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x0063    0x00000009028000dd    0x3ad0a069028000dd    0x0000000b028000dd    0x08707066028000dd    0x0000000b028000dd    0x029f5364028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00000006028000dd    0x0022c4ab028000dd    0x00000004028000dd    0x0021c492028000dd    0x00000007028000dd    0x002f5bab028000dd    0x00000006028000dd    0x002e1b9b028000dd    0x00000000028000dd    0x00000000028000dd    0x00000000028000dd    0x00000000028000dd    0x00000000028000dd    0x00000000028000dd    0x00000000028000dd    0x00000000028000dd    0x00000000028000dd    0x00000000028000dd    0x00000000028000dd    0x00000000028000dd    0x00000023028000dd    0x00106b55028000dd    0x00000012028000dd    0x001078a0028000dd    0x00000011028000dd    0x0012c796028000dd    0x00000010028000dd    0x001f7c40028000dd    
0x0064    0x000000000000000b    0x000000000011bbd8    0x000000000000000a    0x00000000001e4850    0x000000000000000a    0x0000000000128820    0x000000000000000a    0x00000000001efc28    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x0065    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x0066    0x00000049168000dd    0x3f52bbfe168000dd    0x0000000a168000dd    0x0b900bb6168000dd    0x00030008168000dd    0x07b2707c168000dd    0x00030000168000dd    0x00000000168000dd    0x00030000168000dd    0x00000000168000dd    0x00030000168000dd    0x00000000168000dd    0x00030000168000dd    0x00000000168000dd    0x00030000168000dd    0x00000000168000dd    0x00030000168000dd    0x00000000168000dd    0x00030000168000dd    0x00000000168000dd    0x00000005168000dd    0x0020d87f168000dd    0x00000006168000dd    0x002f04ab168000dd    0x00000003168000dd    0x00223082168000dd    0x00000000168000dd    0x00000000168000dd    0x0004000b168000dd    0x0022807f168000dd    0x00000004168000dd    0x002e0492168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x001f001f168000dd    0x0012b400168000dd    0x00000014168000dd    0x00116bb0168000dd    0x00000011168000dd    0x001f0796168000dd    0x0000000b168000dd    0x001dfbd8168000dd    
0x0067    0x000000000000000a    0x00000000001ec820    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x0068    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x0069    0x00000049168000dd    0x3f5efbfe168000dd    0x0000000d168000dd    0x02914883168000dd    0x0000000b168000dd    0x38f07b6b168000dd    0x00000009168000dd    0x07d21357168000dd    0x0000000d168000dd    0x04122b9c168000dd    0x00000009168000dd    0x04018fa3168000dd    0x0000000b168000dd    0x04a26822168000dd    0x0000000b168000dd    0x3f607010168000dd    0x00030008168000dd    0x07beb07c168000dd    0x0000000d168000dd    0x3e728c50168000dd    0x00000003168000dd    0x00214894168000dd    0x00000003168000dd    0x002e7082168000dd    0x00000000168000dd    0x00000000168000dd    0x0004000b168000dd    0x002ec07f168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000006168000dd    0x002faba3168000dd    0x00040007168000dd    0x002f7802168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x001f001f168000dd    0x001ef400168000dd    0x00000014168000dd    0x0010cbb0168000dd    0x00000014168000dd    0x001dabb0168000dd    0x00090012168000dd    0x001fa7f9168000dd    
0x006a    0x0000000000090011    0x0000000000125828    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x006b    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x006c    0x00000011168000dd    0x01ce8faf168000dd    0x00000009168000dd    0x3f0e7fcd168000dd    0x00000008168000dd    0x027f8042168000dd    0x0000000d168000dd    0x3f5047d9168000dd    0x0000000b168000dd    0x3f309c16168000dd    0x0000000e168000dd    0x04426405168000dd    0x00000010168000dd    0x3d62081c168000dd    0x0000000b168000dd    0x3f714463168000dd    0x0000000c168000dd    0x03024848168000dd    0x00000009168000dd    0x047f4424168000dd    0x00000003168000dd    0x002dd77a168000dd    0x00000006168000dd    0x00214776168000dd    0x00000003168000dd    0x00220f85168000dd    0x00000003168000dd    0x00223b55168000dd    0x00000003168000dd    0x002dc759168000dd    0x00000003168000dd    0x002eb360168000dd    0x00000004168000dd    0x002f5355168000dd    0x00000003168000dd    0x002d4f64168000dd    0x0000000e168000dd    0x002fa36c168000dd    0x00000003168000dd    0x002d837e168000dd    0x000000bb168000dd    0x001123fe168000dd    0x00000031168000dd    0x001dab56168000dd    0x00000022168000dd    0x001f6f74168000dd    0x00000013168000dd    0x0011bbc4168000dd    
0x006d    0x0000000000000010    0x00000000001d5bf7    0x0000000000000010    0x00000000001047b7    0x000000000000000e    0x000000000011b800    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x006e    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x006f    0x0000000e168000dd    0x044ea405168000dd    0x00000010168000dd    0x3d6e481c168000dd    0x00000008168000dd    0x3d9fc80c168000dd    0x0000000b168000dd    0x3f7d8463168000dd    0x0000000c168000dd    0x030e8848168000dd    0x00000026168000dd    0x042ddfbf168000dd    0x0000000c168000dd    0x044e5c02168000dd    0x0000000a168000dd    0x3d7e53b3168000dd    0x00000008168000dd    0x3fe2038a168000dd    0x00000009168000dd    0x35001fbf168000dd    0x00000006168000dd    0x002d8776168000dd    0x00000003168000dd    0x002e4f85168000dd    0x00000003168000dd    0x002e7b55168000dd    0x00000004168000dd    0x00209b75168000dd    0x00000074168000dd    0x002d6ffe168000dd    0x00000011168000dd    0x002d5836168000dd    0x0002000f168000dd    0x002dc3e6168000dd    0x0000000e168000dd    0x002fb43f168000dd    0x00000000168000dd    0x00000000168000dd    0x00040009168000dd    0x002e7bfb168000dd    0x00000015168000dd    0x0011bbf1168000dd    0x00000011168000dd    0x0011b850168000dd    0x0001000e168000dd    0x001df800168000dd    0x00000000168000dd    0x00000000168000dd    
0x0070    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x0071    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x0072    0x00000009168000dd    0x35ef8c0d168000dd    0x0000000c168000dd    0x02d14c85168000dd    0x00000008168000dd    0x3fee438a168000dd    0x00000009168000dd    0x044e6fe4168000dd    0x00000009168000dd    0x3fbf6ba2168000dd    0x00000008168000dd    0x3f41e053168000dd    0x00030000168000dd    0x00000000168000dd    0x00030000168000dd    0x00000000168000dd    0x00030000168000dd    0x00000000168000dd    0x00030000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000000168000dd    0x00000022168000dd    0x001f4b5c168000dd    0x00000015168000dd    0x001dfbf1168000dd    0x00000011168000dd    0x0011087c168000dd    0x00000011168000dd    0x001df850168000dd    
0x0073    0x000000000000000c    0x00000000001057bb    0x000000000000000b    0x000000000010c850    0x0000000000000009    0x0000000000102800    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x0074    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x0075    0x00030047168000dd    0x3a010371168000dd    0x0000001c168000dd    0x03e09c46168000dd    0x00000008168000dd    0x03d1a046168000dd    0x00000011168000dd    0x3a320b5e168000dd    0x0000000b168000dd    0x0412704d168000dd    0x0000000d168000dd    0x3d215f6e168000dd    0x0000000c168000dd    0x02dd8c85168000dd    0x00000037168000dd    0x3a614f65168000dd    0x0000000f168000dd    0x04107088168000dd    0x00000032168000dd    0x03c0fc8c168000dd    0x00000007168000dd    0x002f836d168000dd    0x00000003168000dd    0x002fc363168000dd    0x000f000f168000dd    0x00210f63168000dd    0x00000000168000dd    0x00000000168000dd    0x00260026168000dd    0x00210b70168000dd    0x00160016168000dd    0x0021036d168000dd    0x00020003168000dd    0x0020cf74168000dd    0x000a000f168000dd    0x00209f5a168000dd    0x00020004168000dd    0x0021b774168000dd    0x000d002c168000dd    0x00212857168000dd    0x0017004a168000dd    0x00111852168000dd    0x00440044168000dd    0x00111379168000dd    0x00000029168000dd    0x001f9371168000dd    0x0013001b168000dd    0x00120b68168000dd    
0x0076    0x000000000014001a    0x0000000000109f64    0x0000000000000016    0x00000000001137f3    0x0000000000000013    0x000000000012800a    0x000000000000000e    0x0000000000120bc4    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
