======================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================
 WordCnt             LINK_00               LINK_01               LINK_02               LINK_03               LINK_04               LINK_05               LINK_06               LINK_07               LINK_08               LINK_09               LINK_10               LINK_11               LINK_12               LINK_13               LINK_14               LINK_15               LINK_16               LINK_17               LINK_18               LINK_19               LINK_20               LINK_21               LINK_22               LINK_23               LINK_24               LINK_25               LINK_26               LINK_27               LINK_28               LINK_29               LINK_30               LINK_31               LINK_32               LINK_33               LINK_34               LINK_35               LINK_36               LINK_37               LINK_38               LINK_39               LINK_40               LINK_41               LINK_42               LINK_43               LINK_44               LINK_45               LINK_46               LINK_47
0x0057     0x0000000b028000dd    0x0bae7c21028000dd    0x0000000c028000dd    0x0b81b41f028000dd    0x0000000b028000dd    0x38f07850028000dd    0x00000009028000dd    0x07d2103c028000dd    0x0000000d028000dd    0x04122881028000dd    0x00000009028000dd    0x04018c88028000dd    0x00000008028000dd    0x3d31eba2028000dd    0x0000000b028000dd    0x006e1b8a028000dd    0x0000000a028000dd    0x0bae4fef028000dd    0x0000000f028000dd    0x3f801438028000dd    0x00000009028000dd    0x03012775028000dd    0x0000000a028000dd    0x006e381e028000dd    0x00000008028000dd    0x00dea443028000dd    0x00000008028000dd    0x350db3c8028000dd    0x00000009028000dd    0x0331b477028000dd    0x0000000a028000dd    0x39b11bea028000dd    0x0000000a028000dd    0x0cb277d3028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    
0x0058     0x0000000000030000    0x0000000000000000    0x0000000000000009    0x0000000000215807    0x0000002c00000009    0x001e93ca002fa834    0x0000001d00000006    0x0012c7fd002fa888    0x000000140000000a    0x0010c896002293f5    0x0000001400000005    0x001da89600220bc8    0x0000000d00030009    0x00111be2002d4c05    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000030000    0x0000000000000000    0x0000000000000003    0x00000000002e5089    0x0000001700000003    0x001df839002ee8ab    0x0000001500000005    0x001e8fd8002f30a5    0x0000001300000007    0x00116833002d4879    0x000000120000000a    0x001f8b88002f9beb    0x0000001100000007    0x001f8bf10020c83a    0x0000001100000000    0x001e980000000000    0x0000001100000000    0x001fdb5900000000    0x0000000f00000000    0x001df81700000000    0x0000000d00000000    0x001d407e00000000    0x0004000b00000000    0x001e983c00000000    
0x0059     0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x005a     0x0000000d028000dd    0x029d8883028000dd    0x00000009028000dd    0x07de5357028000dd    0x0000000d028000dd    0x041e6b9c028000dd    0x00000009028000dd    0x040dcfa3028000dd    0x0000000b028000dd    0x04aea822028000dd    0x00000009028000dd    0x01a2b897028000dd    0x00000008028000dd    0x3fb16c95028000dd    0x00000011028000dd    0x0662bc48028000dd    0x0000000d028000dd    0x3e7ecc50028000dd    0x0000000f028000dd    0x0bcfcb72028000dd    0x0000000a028000dd    0x01ee1356028000dd    0x00000008028000dd    0x3f506bc1028000dd    0x00000008028000dd    0x0d302c1e028000dd    0x00000009028000dd    0x033df477028000dd    0x0000003a028000dd    0x01100363028000dd    0x0000000a028000dd    0x39bd5bea028000dd    0x0000000a028000dd    0x0cbeb7d3028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    
0x005b     0x0000000000030000    0x0000000000000000    0x0000000000000004    0x000000000020f0a4    0x0000001700000003    0x00104820002d8894    0x000000170000000a    0x00125bec002fac9e    0x0000001400000003    0x00128428002f8091    0x0009001100000007    0x001e98280021dc81    0x0000000e00000012    0x0010cb7500227f5e    0x0000000d00000000    0x001fd80000000000    0x000000000005000c    0x0000000000228f9a    0x0000000000000008    0x0000000000226bee    0x000000000000000a    0x0000000000226b69    0x0000000000000006    0x000000000022ab93    0x0000000000030000    0x0000000000000000    0x0000000000000011    0x0000000000218fce    0x0000002f00000009    0x00129ba30022386a    0x002d002d00000006    0x0010175f0020ebab    0x0000002200000000    0x001247ec00000000    0x0000001e00000000    0x0011180000000000    0x0000001500000000    0x0012902700000000    0x0000001300000000    0x001da83300000000    0x0000001300000000    0x00120b6100000000    0x0000000a00000000    0x0010c83c00000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x005c     0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x005d     0x00000009028000dd    0x01aef897028000dd    0x00000008028000dd    0x3fbdac95028000dd    0x00000011028000dd    0x066efc48028000dd    0x00000008028000dd    0x001137f6028000dd    0x00000009028000dd    0x3f507799028000dd    0x0000000a028000dd    0x3f6e1c14028000dd    0x0000000f028000dd    0x3faea398028000dd    0x0000001e028000dd    0x3fbf8402028000dd    0x0000000a028000dd    0x0c1fe3b5028000dd    0x00000010028000dd    0x3fbfb79e028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x000000082a8000dd    0x0ba178662a8000dd    0x0000000a2a8000dd    0x00d1e8402a8000dd    0x0000000c2a8000dd    0x394fcb9e2a8000dd    0x0000000d2a8000dd    0x033f20002a8000dd    0x000000542a8000dd    0x00efbfed2a8000dd    0x0003003d2a8000dd    0x016f7bf02a8000dd    0x000000082a8000dd    0x014074072a8000dd    0x0003000d2a8000dd    0x00a204932a8000dd    0x0000000e2a8000dd    0x0150441f2a8000dd    0x000000092a8000dd    0x36106bc62a8000dd    0x000000132a8000dd    0x0d614f592a8000dd    0x000300002a8000dd    0x000000002a8000dd    
0x005e     0x0000000000030000    0x0000000000000000    0x0000000000000004    0x000000000020489c    0x0000001700000006    0x001e9bec0021e482    0x0000001400000007    0x001ec428002e1c81    0x0000001100200041    0x0010783c002f3805    0x0000000f00000017    0x00120bec002f1be7    0x0000000b00000011    0x0012ab75002f17cf    0x0000000000000012    0x00000000002ebf5e    0x000000000005000c    0x00000000002ecf9a    0x0000000000000008    0x00000000002eabee    0x000000000000000a    0x00000000002eab69    0x0000000000000006    0x00000000002eeb93    0x0000000000030000    0x0000000000000000    0x0000000000000003    0x000000000021c88c    0x007b007b00000003    0x001fafef00218c8a    0x0000002f00000000    0x001edba300000000    0x0018002a00000004    0x001fa0260021b4a2    0x001a002700000009    0x0011f88f00213893    0x000f002200000000    0x001e87ec00000000    0x0000001e00000011    0x001d5800002dcfce    0x0008001500000009    0x001ed027002e786a    0x00000013000f000f    0x001e4b61002fd7f5    0x0000000e00000000    0x00112c8c00000000    0x0000000d00000000    0x001fff7f00000000    
0x005f     0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x0060     0x00000008028000dd    0x001d77f6028000dd    0x00000012028000dd    0x0210f490028000dd    0x00030009028000dd    0x0d10607c028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x0000000e258000dd    0x375f6b88258000dd    0x00000008258000dd    0x0badb866258000dd    0x00000009258000dd    0x00d0184a258000dd    0x00000009258000dd    0x08d00c94258000dd    0x0000000a258000dd    0x00de2840258000dd    0x0000000b258000dd    0x399febdb258000dd    0x0000000e258000dd    0x39402c19258000dd    0x0000000a258000dd    0x3d62035a258000dd    0x0000000b258000dd    0x03e29375258000dd    0x0000000b258000dd    0x01d1bbde258000dd    0x0003000d258000dd    0x00ae4493258000dd    0x00000010258000dd    0x377f6f8a258000dd    
0x0061     0x0000000000030000    0x0000000000000000    0x0000000000000004    0x00000000002fd08e    0x0000002e00000003    0x00103c00002f8ca9    0x0000001000000006    0x00109880002e2482    0x0000000f00000000    0x001e4bec00000000    0x0000000d00000022    0x001f1450002013fa    0x0000000d0000000b    0x001f8b8800209bfd    0x0000000b00000006    0x001eeb750021db9b    0x0000000a00000000    0x0012085000000000    0x0000000a00000000    0x0012bc2800000000    0x0000000900000000    0x001fb89400000000    0x0000000000000000    0x0000000000000000    0x0000000000030000    0x0000000000000000    0x0000000000000003    0x00000000002e088c    0x001a002700000003    0x001e388f002dcc8a    0x0000001400000003    0x0011cc2800212c9f    0x0000001000000000    0x00127be000000000    0x0000000e00000004    0x001d6c8c002df4a2    0x0000000e00000004    0x001078330021f0a2    0x0000000e00000009    0x00107bd8002d7893    0x0000000d0000000c    0x0010f096002f903d    0x0000000a00000006    0x001d5b8800225bd3    0x0000000900000000    0x001d5bb000000000    0x0000000000000000    0x0000000000000000    
0x0062     0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x0063     0x00000009028000dd    0x3ad0a069028000dd    0x0000000b028000dd    0x08707066028000dd    0x0000000b028000dd    0x029f5364028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x0000000a028000dd    0x3d6e435a028000dd    0x0000000b028000dd    0x03eed375028000dd    0x0000000a028000dd    0x397257a6028000dd    0x0000000b028000dd    0x01ddfbde028000dd    0x0000000b028000dd    0x03c0b3e5028000dd    0x00000008028000dd    0x3bc25043028000dd    0x00000013028000dd    0x3bc18bfd028000dd    0x0003000e028000dd    0x31a1a063028000dd    0x00000009028000dd    0x02528f74028000dd    0x0000000c028000dd    0x34cd4811028000dd    0x00000008028000dd    0x07a07406028000dd    0x0000000b028000dd    0x095e9424028000dd    
0x0064     0x0000000000030000    0x0000000000000000    0x0000000000000006    0x000000000022c4ab    0x0000002300000004    0x00106b550021c492    0x0000001200000007    0x001078a0002f5bab    0x0000001100000006    0x0012c796002e1b9b    0x0000001000000000    0x001f7c4000000000    0x0000000b00000000    0x0011bbd800000000    0x0000000a00000000    0x001e485000000000    0x0000000a00000000    0x0012882000000000    0x0000000a00000000    0x001efc2800000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000030000    0x0000000000000000    0x0000000000000003    0x00000000002d6c9f    0x0000001b00000003    0x001078280020a8a5    0x0000001400000003    0x001e0c28002f2c9a    0x0000001200000003    0x0010c8a0002004a3    0x0000001000000007    0x001ebbe0002188a7    0x0000000f00000004    0x00111828002e30a2    0x0000000f0000001a    0x00120b880022a3ef    0x0000000d0000000b    0x001fd8140022abf6    0x0000000a00000007    0x0011b83c002ffb5e    0x0000000a00000007    0x001f8bec00227823    0x0000000a00000007    0x001f3b9c0020682e    
0x0065     0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x0066     0x00000049028000dd    0x3f52bbfe028000dd    0x0000000a028000dd    0x0b900bb6028000dd    0x00030008028000dd    0x07b2707c028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x0000000b028000dd    0x397f3f6c028000dd    0x00000009028000dd    0x3b7ff04c028000dd    0x0000000a028000dd    0x3d80b382028000dd    0x0000000a028000dd    0x397e97a6028000dd    0x0000000c028000dd    0x0360e085028000dd    0x00000008028000dd    0x00d26443028000dd    0x00000008028000dd    0x3bce9043028000dd    0x00000013028000dd    0x3bcdcbfd028000dd    0x0003000e028000dd    0x31ade063028000dd    0x00000009028000dd    0x025ecf74028000dd    0x00000008028000dd    0x350173c8028000dd    0x00000009028000dd    0x388e07d7028000dd    
0x0067     0x0000000000030000    0x0000000000000000    0x0000000000000005    0x000000000020d87f    0x001f001f00000006    0x0012b400002f04ab    0x0000001400000003    0x00116bb000223082    0x0000001100000000    0x001f079600000000    0x0000000b0004000b    0x001dfbd80022807f    0x0000000a00000004    0x001ec820002e0492    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000030000    0x0000000000000000    0x0000000000000007    0x00000000002f4c91    0x0000001700000006    0x0011b839002f4095    0x000000150000000a    0x00124fd8002f44ab    0x0000001100000003    0x001f1c2f00221089    0x0000001100000003    0x001258000022a8ab    0x0000000f00000007    0x001d582800210879    0x0000000f00000000    0x0011b81700000000    0x0000000f00000007    0x001e4b88002dc8a7    0x0004000b00000003    0x0012583c0020189b    0x0000000a00000004    0x001df83c002024ab    0x0000000a0000001a    0x0010cbec002ee3ef    
0x0068     0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x0069     0x00000049028000dd    0x3f5efbfe028000dd    0x0000000d028000dd    0x02914883028000dd    0x0000000b028000dd    0x38f07b6b028000dd    0x00000009028000dd    0x07d21357028000dd    0x0000000d028000dd    0x04122b9c028000dd    0x00000009028000dd    0x04018fa3028000dd    0x0000000b028000dd    0x04a26822028000dd    0x0000000b028000dd    0x3f607010028000dd    0x00030008028000dd    0x07beb07c028000dd    0x0000000d028000dd    0x3e728c50028000dd    0x0000000a028000dd    0x01e1d356028000dd    0x00030000028000dd    0x00000000028000dd    0x00000009078000dd    0x0912a7a1078000dd    0x0000000f078000dd    0x0612b7ec078000dd    0x0000000a078000dd    0x3eae7c2a078000dd    0x0000000a078000dd    0x3600cc8f078000dd    0x00000013078000dd    0x060247ee078000dd    0x0000000b078000dd    0x0270e812078000dd    0x00030000078000dd    0x00000000078000dd    0x00030000078000dd    0x00000000078000dd    0x00030000078000dd    0x00000000078000dd    0x00030000078000dd    0x00000000078000dd    0x00030000078000dd    0x00000000078000dd    0x00030000078000dd    0x00000000078000dd    
0x006a     0x0000000000030000    0x0000000000000000    0x0000000000000003    0x0000000000214894    0x001f001f00000003    0x001ef400002e7082    0x0000001400000000    0x0010cbb000000000    0x000000140004000b    0x001dabb0002ec07f    0x0009001200000000    0x001fa7f900000000    0x0009001100000000    0x0012582800000000    0x0000000000000006    0x00000000002faba3    0x0000000000040007    0x00000000002f7802    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000030000    0x0000000000000000    0x0000000000000003    0x000000000021d37d    0x0000001a00000007    0x001eebf3002db758    0x0000001900000007    0x0011403c002e8765    0x0000001900000003    0x001d5fdf00212757    0x0000001500000004    0x001e3c3f002fa36e    0x0000000000000009    0x000000000020ebb2    0x0000000000000006    0x00000000002d779e    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x006b     0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x006c     0x00000011168000dd    0x01ce8faf168000dd    0x00000009168000dd    0x3f0e7fcd168000dd    0x00000008168000dd    0x027f8042168000dd    0x0000000d168000dd    0x3f5047d9168000dd    0x0000000b168000dd    0x3f309c16168000dd    0x0000000e168000dd    0x04426405168000dd    0x00000010168000dd    0x3d62081c168000dd    0x0000000b168000dd    0x3f714463168000dd    0x0000000c168000dd    0x03024848168000dd    0x00000009168000dd    0x047f4424168000dd    0x0000000e168000dd    0x3d1fa76e168000dd    0x0000000b168000dd    0x03604ba6168000dd    0x00000009028000dd    0x091ee7a1028000dd    0x0000000f028000dd    0x061ef7ec028000dd    0x0000000d028000dd    0x05ffe7fc028000dd    0x00000015028000dd    0x3820ff78028000dd    0x00000009028000dd    0x08d17c34028000dd    0x00000013028000dd    0x060e87ee028000dd    0x0000000a028000dd    0x065f5bc3028000dd    0x0000000f028000dd    0x3fa08bd4028000dd    0x00000000028000dd    0x00000000028000dd    0x00000000028000dd    0x00000000028000dd    0x00000000028000dd    0x00000000028000dd    0x00000000028000dd    0x00000000028000dd    
0x006d     0x0000000000030000    0x0000000000000000    0x0000000000000003    0x00000000002dd77a    0x0000003100000006    0x001dab5600214776    0x0000001800000003    0x001ee01600220f85    0x0002001600000003    0x001f6f7400223b55    0x0000001100000003    0x001e5039002dc759    0x0000001000000003    0x001d5bf7002eb360    0x0000000e00000004    0x001fd88b002f5355    0x0003000e00000003    0x0011b800002d4f64    0x0000000b00000000    0x0012a89f00000000    0x0000000000000003    0x00000000002d837e    0x0000000000000003    0x00000000002f6b74    0x0000000000000000    0x0000000000000000    0x0000000000000003    0x00000000002e137d    0x0000001900000003    0x001d803c002f136c    0x0000001800000003    0x00128c85002d6757    0x0000000b00000003    0x001fd850002fb360    0x000000000002000b    0x00000000002f4bcd    0x0000000000000009    0x0000000000228887    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x006e     0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x006f     0x0000000e028000dd    0x044ea405028000dd    0x00000010028000dd    0x3d6e481c028000dd    0x00000008028000dd    0x3d9fc80c028000dd    0x0000000b028000dd    0x3f7d8463028000dd    0x0000000c028000dd    0x030e8848028000dd    0x00000026028000dd    0x042ddfbf028000dd    0x0000000c028000dd    0x044e5c02028000dd    0x0000000a028000dd    0x3d7e53b3028000dd    0x00000008028000dd    0x3fe2038a028000dd    0x00000009028000dd    0x35001fbf028000dd    0x00000009028000dd    0x04422fe4028000dd    0x00030000028000dd    0x00000000028000dd    0x00000009028000dd    0x35f15039028000dd    0x00000015028000dd    0x382d3f78028000dd    0x0000000d028000dd    0x39af6819028000dd    0x00000009028000dd    0x08ddbc34028000dd    0x00000011028000dd    0x39012bb8028000dd    0x00000008028000dd    0x39d087c3028000dd    0x0000000a028000dd    0x3a90b46a028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    
0x0070     0x0000000000030000    0x0000000000000000    0x0000000000000006    0x00000000002d8776    0x0000001500000003    0x0011bbf1002e4f85    0x0000001100000003    0x0011b850002e7b55    0x0001000e00000004    0x001df80000209b75    0x0000000b00000074    0x001ee89f002d6ffe    0x0000000000000011    0x00000000002d5836    0x000000000002000f    0x00000000002dc3e6    0x000000000000000e    0x00000000002fb43f    0x0000000000000000    0x0000000000000000    0x0000000000040009    0x00000000002e7bfb    0x0000000000000000    0x0000000000000000    0x0000000000030000    0x0000000000000000    0x0000000000000004    0x0000000000202f7a    0x0000002600000009    0x00104bd300203bd9    0x0000001800000009    0x001ecc85002ec887    0x0000001800000000    0x001ff41900000000    0x0000000b00000000    0x0012582800000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x0071     0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    0x0000000000000000    
0x0072     0x00000009028000dd    0x35ef8c0d028000dd    0x0000000c028000dd    0x02d14c85028000dd    0x00000008028000dd    0x3fee438a028000dd    0x00000009028000dd    0x044e6fe4028000dd    0x00000009028000dd    0x3fbf6ba2028000dd    0x00000008028000dd    0x3f41e053028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00000009028000dd    0x35fd9039028000dd    0x0000000c028000dd    0x02bfdfa6028000dd    0x00000011028000dd    0x016230a6028000dd    0x0000000d028000dd    0x01518c9c028000dd    0x00000011028000dd    0x390d6bb8028000dd    0x00000009028000dd    0x3bd0b789028000dd    0x00000009028000dd    0x3f91efec028000dd    0x0000000a028000dd    0x09012c91028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    0x00030000028000dd    0x00000000028000dd    
